BAIRROS,VALOR,MES,ANO,N_DORMITORIOS,DATA,LONGITUDE,LATITUDE 
BARRA FUNDA,9209.038450965847,JUNHO,2019,4,2019-06-01,-46.6574,-23.5304
BARRA FUNDA,9104.85182039414,JULHO,2018,4,2018-07-01,-46.6574,-23.5304
BARRA FUNDA,9267.746134691246,JULHO,2019,4,2019-07-01,-46.6574,-23.5304
BARRA FUNDA,9103.701505229055,AGOSTO,2018,4,2018-08-01,-46.6574,-23.5304
BARRA FUNDA,9253.559849063335,AGOSTO,2019,4,2019-08-01,-46.6574,-23.5304
BARRA FUNDA,9020.534870851252,SETEMBRO,2018,4,2018-09-01,-46.6574,-23.5304
BARRA FUNDA,9264.509783557216,SETEMBRO,2019,4,2019-09-01,-46.6574,-23.5304
BARRA FUNDA,9050.360469999752,OUTUBRO,2018,4,2018-10-01,-46.6574,-23.5304
BARRA FUNDA,9331.006086532254,OUTUBRO,2019,4,2019-10-01,-46.6574,-23.5304
BARRA FUNDA,9040.2781970314,NOVEMBRO,2018,4,2018-11-01,-46.6574,-23.5304
BARRA FUNDA,9410.512245063903,NOVEMBRO,2019,4,2019-11-01,-46.6574,-23.5304
BARRA FUNDA,9025.654589625316,DEZEMBRO,2018,4,2018-12-01,-46.6574,-23.5304
BARRA FUNDA,9318.450288305872,DEZEMBRO,2019,4,2019-12-01,-46.6574,-23.5304
BELA VISTA,8465.830326223013,JANEIRO,2018,1,2018-01-01,-46.6417,-23.5584
BELA VISTA,8612.429747907983,JANEIRO,2019,1,2019-01-01,-46.6417,-23.5584
BELA VISTA,8552.226517456123,FEVEREIRO,2018,1,2018-02-01,-46.6417,-23.5584
BELA VISTA,8655.3078646277,FEVEREIRO,2019,1,2019-02-01,-46.6417,-23.5584
BELA VISTA,8481.77008857578,MARCO,2018,1,2018-03-01,-46.6417,-23.5584
BELA VISTA,8695.551124600966,MARCO,2019,1,2019-03-01,-46.6417,-23.5584
BELA VISTA,8420.616784446473,ABRIL,2018,1,2018-04-01,-46.6417,-23.5584
BELA VISTA,8739.322707645459,ABRIL,2019,1,2019-04-01,-46.6417,-23.5584
BELA VISTA,8364.08651484867,MAIO,2018,1,2018-05-01,-46.6417,-23.5584
BELA VISTA,8834.514003543954,MAIO,2019,1,2019-05-01,-46.6417,-23.5584
BELA VISTA,8421.860675410699,JUNHO,2018,1,2018-06-01,-46.6417,-23.5584
BELA VISTA,8921.391231402002,JUNHO,2019,1,2019-06-01,-46.6417,-23.5584
BELA VISTA,8463.857071332533,JULHO,2018,1,2018-07-01,-46.6417,-23.5584
BELA VISTA,8979.280968367095,JULHO,2019,1,2019-07-01,-46.6417,-23.5584
BELA VISTA,8513.969307348136,AGOSTO,2018,1,2018-08-01,-46.6417,-23.5584
BELA VISTA,8944.632319519347,AGOSTO,2019,1,2019-08-01,-46.6417,-23.5584
BELA VISTA,8516.442057264401,SETEMBRO,2018,1,2018-09-01,-46.6417,-23.5584
BELA VISTA,8885.4518867749,SETEMBRO,2019,1,2019-09-01,-46.6417,-23.5584
BELA VISTA,8505.933766577766,OUTUBRO,2018,1,2018-10-01,-46.6417,-23.5584
BELA VISTA,8776.53721597706,OUTUBRO,2019,1,2019-10-01,-46.6417,-23.5584
BELA VISTA,8507.998476638459,NOVEMBRO,2018,1,2018-11-01,-46.6417,-23.5584
BELA VISTA,8686.728664957267,NOVEMBRO,2019,1,2019-11-01,-46.6417,-23.5584
BELA VISTA,8543.232791887698,DEZEMBRO,2018,1,2018-12-01,-46.6417,-23.5584
BELA VISTA,8749.487512865357,DEZEMBRO,2019,1,2019-12-01,-46.6417,-23.5584
BELA VISTA,7818.025239218049,JANEIRO,2018,2,2018-01-01,-46.6417,-23.5584
BELA VISTA,7521.796647119615,JANEIRO,2019,2,2019-01-01,-46.6417,-23.5584
BELA VISTA,7667.379169904721,FEVEREIRO,2018,2,2018-02-01,-46.6417,-23.5584
BELA VISTA,7552.935728231366,FEVEREIRO,2019,2,2019-02-01,-46.6417,-23.5584
BELA VISTA,7420.108948547831,MARCO,2018,2,2018-03-01,-46.6417,-23.5584
BELA VISTA,7669.588182499925,MARCO,2019,2,2019-03-01,-46.6417,-23.5584
BELA VISTA,7358.091093532415,ABRIL,2018,2,2018-04-01,-46.6417,-23.5584
BELA VISTA,7665.412452902211,ABRIL,2019,2,2019-04-01,-46.6417,-23.5584
BELA VISTA,7289.211774671117,MAIO,2018,2,2018-05-01,-46.6417,-23.5584
BELA VISTA,7663.997229470277,MAIO,2019,2,2019-05-01,-46.6417,-23.5584
BELA VISTA,7573.170524681801,JUNHO,2018,2,2018-06-01,-46.6417,-23.5584
BELA VISTA,7642.739272080376,JUNHO,2019,2,2019-06-01,-46.6417,-23.5584
BELA VISTA,7591.830254965669,JULHO,2018,2,2018-07-01,-46.6417,-23.5584
BELA VISTA,7614.53989970647,JULHO,2019,2,2019-07-01,-46.6417,-23.5584
BELA VISTA,7615.51946905467,AGOSTO,2018,2,2018-08-01,-46.6417,-23.5584
BELA VISTA,7610.609397604015,AGOSTO,2019,2,2019-08-01,-46.6417,-23.5584
BELA VISTA,7540.58101575804,SETEMBRO,2018,2,2018-09-01,-46.6417,-23.5584
BELA VISTA,7570.905610320749,SETEMBRO,2019,2,2019-09-01,-46.6417,-23.5584
BELA VISTA,7544.74209463784,OUTUBRO,2018,2,2018-10-01,-46.6417,-23.5584
BELA VISTA,7559.097924500419,OUTUBRO,2019,2,2019-10-01,-46.6417,-23.5584
BELA VISTA,7576.522522777477,NOVEMBRO,2018,2,2018-11-01,-46.6417,-23.5584
BELA VISTA,7494.037272356443,NOVEMBRO,2019,2,2019-11-01,-46.6417,-23.5584
BELA VISTA,7476.691019936217,DEZEMBRO,2018,2,2018-12-01,-46.6417,-23.5584
BELA VISTA,7466.750937707729,DEZEMBRO,2019,2,2019-12-01,-46.6417,-23.5584
BELA VISTA,7694.731138088293,JANEIRO,2018,3,2018-01-01,-46.6417,-23.5584
BELA VISTA,7576.486466113307,JANEIRO,2019,3,2019-01-01,-46.6417,-23.5584
BELA VISTA,7649.003272981834,FEVEREIRO,2018,3,2018-02-01,-46.6417,-23.5584
BELA VISTA,7630.456743608771,FEVEREIRO,2019,3,2019-02-01,-46.6417,-23.5584
BELA VISTA,7822.466180663439,MARCO,2018,3,2018-03-01,-46.6417,-23.5584
BELA VISTA,7789.731136217358,MARCO,2019,3,2019-03-01,-46.6417,-23.5584
BELA VISTA,7771.295980682287,ABRIL,2018,3,2018-04-01,-46.6417,-23.5584
BELA VISTA,7794.939692137935,ABRIL,2019,3,2019-04-01,-46.6417,-23.5584
BELA VISTA,7750.9645008136,MAIO,2018,3,2018-05-01,-46.6417,-23.5584
BELA VISTA,7845.510377549633,MAIO,2019,3,2019-05-01,-46.6417,-23.5584
BELA VISTA,7706.520827407503,JUNHO,2018,3,2018-06-01,-46.6417,-23.5584
BELA VISTA,7925.314180872942,JUNHO,2019,3,2019-06-01,-46.6417,-23.5584
BELA VISTA,7775.836850939583,JULHO,2018,3,2018-07-01,-46.6417,-23.5584
BELA VISTA,7930.790996869029,JULHO,2019,3,2019-07-01,-46.6417,-23.5584
BELA VISTA,7814.851532621456,AGOSTO,2018,3,2018-08-01,-46.6417,-23.5584
BELA VISTA,7898.322180705695,AGOSTO,2019,3,2019-08-01,-46.6417,-23.5584
BELA VISTA,7733.065208313199,SETEMBRO,2018,3,2018-09-01,-46.6417,-23.5584
BELA VISTA,7845.910137329352,SETEMBRO,2019,3,2019-09-01,-46.6417,-23.5584
BELA VISTA,7766.785056477569,OUTUBRO,2018,3,2018-10-01,-46.6417,-23.5584
BELA VISTA,7892.158850224206,OUTUBRO,2019,3,2019-10-01,-46.6417,-23.5584
BELA VISTA,7766.005883937808,NOVEMBRO,2018,3,2018-11-01,-46.6417,-23.5584
BELA VISTA,7908.541089478787,NOVEMBRO,2019,3,2019-11-01,-46.6417,-23.5584
BELA VISTA,7570.367911369915,DEZEMBRO,2018,3,2018-12-01,-46.6417,-23.5584
BELA VISTA,7639.687776984953,DEZEMBRO,2019,3,2019-12-01,-46.6417,-23.5584
BELA VISTA,8009.973351751502,JANEIRO,2018,4,2018-01-01,-46.6417,-23.5584
BELA VISTA,7873.379420826879,JANEIRO,2019,4,2019-01-01,-46.6417,-23.5584
BELA VISTA,8004.776336872144,FEVEREIRO,2018,4,2018-02-01,-46.6417,-23.5584
BELA VISTA,7857.261607560627,FEVEREIRO,2019,4,2019-02-01,-46.6417,-23.5584
BELA VISTA,8031.456427500472,MARCO,2018,4,2018-03-01,-46.6417,-23.5584
BELA VISTA,7822.667290641702,MARCO,2019,4,2019-03-01,-46.6417,-23.5584
BELA VISTA,8052.847644716683,ABRIL,2018,4,2018-04-01,-46.6417,-23.5584
BELA VISTA,7724.094207922361,ABRIL,2019,4,2019-04-01,-46.6417,-23.5584
BELA VISTA,8061.346315860808,MAIO,2018,4,2018-05-01,-46.6417,-23.5584
BELA VISTA,7682.913810886021,MAIO,2019,4,2019-05-01,-46.6417,-23.5584
BELA VISTA,8123.51019892716,JUNHO,2018,4,2018-06-01,-46.6417,-23.5584
BELA VISTA,7731.758120371842,JUNHO,2019,4,2019-06-01,-46.6417,-23.5584
BELA VISTA,8078.394952179471,JULHO,2018,4,2018-07-01,-46.6417,-23.5584
BELA VISTA,7807.885908414461,JULHO,2019,4,2019-07-01,-46.6417,-23.5584
BELA VISTA,8024.370858967934,AGOSTO,2018,4,2018-08-01,-46.6417,-23.5584
BELA VISTA,7821.690941108049,AGOSTO,2019,4,2019-08-01,-46.6417,-23.5584
BELA VISTA,7908.125473952293,SETEMBRO,2018,4,2018-09-01,-46.6417,-23.5584
BELA VISTA,7831.066010994856,SETEMBRO,2019,4,2019-09-01,-46.6417,-23.5584
BELA VISTA,7870.207765251547,OUTUBRO,2018,4,2018-10-01,-46.6417,-23.5584
BELA VISTA,7739.827766576671,OUTUBRO,2019,4,2019-10-01,-46.6417,-23.5584
BELA VISTA,7886.202784862909,NOVEMBRO,2018,4,2018-11-01,-46.6417,-23.5584
BELA VISTA,7668.980064047963,NOVEMBRO,2019,4,2019-11-01,-46.6417,-23.5584
BELA VISTA,7876.843602033527,DEZEMBRO,2018,4,2018-12-01,-46.6417,-23.5584
BELA VISTA,7590.090296552426,DEZEMBRO,2019,4,2019-12-01,-46.6417,-23.5584
BELÉM,5908.937799236299,JANEIRO,2018,1,2018-01-01,-46.5895,-23.5429
BELÉM,5952.884441331388,JANEIRO,2019,1,2019-01-01,-46.5895,-23.5429
BELÉM,5847.74619978332,FEVEREIRO,2018,1,2018-02-01,-46.5895,-23.5429
BELÉM,5878.617275699339,FEVEREIRO,2019,1,2019-02-01,-46.5895,-23.5429
BELÉM,5864.285915550155,MARCO,2018,1,2018-03-01,-46.5895,-23.5429
BELÉM,5936.581234077463,MARCO,2019,1,2019-03-01,-46.5895,-23.5429
BELÉM,5795.028936002636,ABRIL,2018,1,2018-04-01,-46.5895,-23.5429
BELÉM,5909.417065742455,ABRIL,2019,1,2019-04-01,-46.5895,-23.5429
BELÉM,5735.534681493332,MAIO,2018,1,2018-05-01,-46.5895,-23.5429
BELÉM,5848.264338257194,MAIO,2019,1,2019-05-01,-46.5895,-23.5429
BELÉM,5724.029667220962,JUNHO,2018,1,2018-06-01,-46.5895,-23.5429
BELÉM,5837.890235595419,JUNHO,2019,1,2019-06-01,-46.5895,-23.5429
BELÉM,5714.068559534635,JULHO,2018,1,2018-07-01,-46.5895,-23.5429
BELÉM,5953.321043664962,JULHO,2019,1,2019-07-01,-46.5895,-23.5429
BELÉM,5743.005982955032,AGOSTO,2018,1,2018-08-01,-46.5895,-23.5429
BELÉM,6083.259614554074,AGOSTO,2019,1,2019-08-01,-46.5895,-23.5429
BELÉM,5700.353390409667,SETEMBRO,2018,1,2018-09-01,-46.5895,-23.5429
BELÉM,6108.612642118456,SETEMBRO,2019,1,2019-09-01,-46.5895,-23.5429
BELÉM,5784.271894315674,OUTUBRO,2018,1,2018-10-01,-46.5895,-23.5429
BELÉM,6055.315467518093,OUTUBRO,2019,1,2019-10-01,-46.5895,-23.5429
BELÉM,5910.612841980186,NOVEMBRO,2018,1,2018-11-01,-46.5895,-23.5429
BELÉM,5932.429171684263,NOVEMBRO,2019,1,2019-11-01,-46.5895,-23.5429
BELÉM,5954.944372624933,DEZEMBRO,2018,1,2018-12-01,-46.5895,-23.5429
BELÉM,5817.191806624905,DEZEMBRO,2019,1,2019-12-01,-46.5895,-23.5429
BELÉM,6482.471691414269,JANEIRO,2018,2,2018-01-01,-46.5895,-23.5429
BELÉM,6594.263931597878,JANEIRO,2019,2,2019-01-01,-46.5895,-23.5429
BELÉM,6600.042298654853,FEVEREIRO,2018,2,2018-02-01,-46.5895,-23.5429
BELÉM,6583.422227551168,FEVEREIRO,2019,2,2019-02-01,-46.5895,-23.5429
BELÉM,6594.487430164234,MARCO,2018,2,2018-03-01,-46.5895,-23.5429
BELÉM,6562.995796241232,MARCO,2019,2,2019-03-01,-46.5895,-23.5429
BELÉM,6660.72685056495,ABRIL,2018,2,2018-04-01,-46.5895,-23.5429
BELÉM,6572.085950476405,ABRIL,2019,2,2019-04-01,-46.5895,-23.5429
BELÉM,6713.209506867786,MAIO,2018,2,2018-05-01,-46.5895,-23.5429
BELÉM,6581.998667856741,MAIO,2019,2,2019-05-01,-46.5895,-23.5429
BELÉM,6843.194751330304,JUNHO,2018,2,2018-06-01,-46.5895,-23.5429
BELÉM,6589.427054471327,JUNHO,2019,2,2019-06-01,-46.5895,-23.5429
BELÉM,6771.724663258826,JULHO,2018,2,2018-07-01,-46.5895,-23.5429
BELÉM,6567.074170058801,JULHO,2019,2,2019-07-01,-46.5895,-23.5429
BELÉM,6691.41859145625,AGOSTO,2018,2,2018-08-01,-46.5895,-23.5429
BELÉM,6557.138153879387,AGOSTO,2019,2,2019-08-01,-46.5895,-23.5429
BELÉM,6553.305372133612,SETEMBRO,2018,2,2018-09-01,-46.5895,-23.5429
BELÉM,6569.609272954697,SETEMBRO,2019,2,2019-09-01,-46.5895,-23.5429
BELÉM,6556.208976966333,OUTUBRO,2018,2,2018-10-01,-46.5895,-23.5429
BELÉM,6586.855514021306,OUTUBRO,2019,2,2019-10-01,-46.5895,-23.5429
BELÉM,6581.845470628598,NOVEMBRO,2018,2,2018-11-01,-46.5895,-23.5429
BELÉM,6518.663298945453,NOVEMBRO,2019,2,2019-11-01,-46.5895,-23.5429
BELÉM,6606.535376718735,DEZEMBRO,2018,2,2018-12-01,-46.5895,-23.5429
BELÉM,6484.053588419712,DEZEMBRO,2019,2,2019-12-01,-46.5895,-23.5429
BELÉM,6559.89113625175,JANEIRO,2018,3,2018-01-01,-46.5895,-23.5429
BELÉM,6465.779528729976,JANEIRO,2019,3,2019-01-01,-46.5895,-23.5429
BELÉM,6550.473341812364,FEVEREIRO,2018,3,2018-02-01,-46.5895,-23.5429
BELÉM,6485.266238176167,FEVEREIRO,2019,3,2019-02-01,-46.5895,-23.5429
BELÉM,6503.0981310605,MARCO,2018,3,2018-03-01,-46.5895,-23.5429
BELÉM,6560.707380929026,MARCO,2019,3,2019-03-01,-46.5895,-23.5429
BELÉM,6520.640083592622,ABRIL,2018,3,2018-04-01,-46.5895,-23.5429
BELÉM,6636.8471097988,ABRIL,2019,3,2019-04-01,-46.5895,-23.5429
BELÉM,6538.962002067681,MAIO,2018,3,2018-05-01,-46.5895,-23.5429
BELÉM,6700.087762264775,MAIO,2019,3,2019-05-01,-46.5895,-23.5429
BELÉM,6720.631704312967,JUNHO,2018,3,2018-06-01,-46.5895,-23.5429
BELÉM,6757.769677504735,JUNHO,2019,3,2019-06-01,-46.5895,-23.5429
BELÉM,6700.770036886224,JULHO,2018,3,2018-07-01,-46.5895,-23.5429
BELÉM,6758.29457996829,JULHO,2019,3,2019-07-01,-46.5895,-23.5429
BELÉM,6676.920097222025,AGOSTO,2018,3,2018-08-01,-46.5895,-23.5429
BELÉM,6804.296119534156,AGOSTO,2019,3,2019-08-01,-46.5895,-23.5429
BELÉM,6486.158229844307,SETEMBRO,2018,3,2018-09-01,-46.5895,-23.5429
BELÉM,6799.115679941625,SETEMBRO,2019,3,2019-09-01,-46.5895,-23.5429
BELÉM,6502.665736458163,OUTUBRO,2018,3,2018-10-01,-46.5895,-23.5429
BELÉM,6808.920181999728,OUTUBRO,2019,3,2019-10-01,-46.5895,-23.5429
BELÉM,6491.164609312015,NOVEMBRO,2018,3,2018-11-01,-46.5895,-23.5429
BELÉM,6748.718633444169,NOVEMBRO,2019,3,2019-11-01,-46.5895,-23.5429
BELÉM,6479.793974500702,DEZEMBRO,2018,3,2018-12-01,-46.5895,-23.5429
BELÉM,6649.912462360747,DEZEMBRO,2019,3,2019-12-01,-46.5895,-23.5429
BELÉM,6112.791841373294,JANEIRO,2018,4,2018-01-01,-46.5895,-23.5429
BELÉM,6509.563705234769,JANEIRO,2019,4,2019-01-01,-46.5895,-23.5429
BELÉM,6160.548992612778,FEVEREIRO,2018,4,2018-02-01,-46.5895,-23.5429
BELÉM,6681.7105525628,FEVEREIRO,2019,4,2019-02-01,-46.5895,-23.5429
BELÉM,6404.700288267505,MARCO,2018,4,2018-03-01,-46.5895,-23.5429
BELÉM,6594.821681750682,MARCO,2019,4,2019-03-01,-46.5895,-23.5429
BELÉM,6423.73924771039,ABRIL,2018,4,2018-04-01,-46.5895,-23.5429
BELÉM,6596.774566202913,ABRIL,2019,4,2019-04-01,-46.5895,-23.5429
BELÉM,6354.5241027186,MAIO,2018,4,2018-05-01,-46.5895,-23.5429
BELÉM,6582.846140403639,MAIO,2019,4,2019-05-01,-46.5895,-23.5429
BELÉM,6203.399335448739,JUNHO,2018,4,2018-06-01,-46.5895,-23.5429
BELÉM,7211.768067686513,JUNHO,2019,4,2019-06-01,-46.5895,-23.5429
BELÉM,6247.40996069989,JULHO,2018,4,2018-07-01,-46.5895,-23.5429
BELÉM,7271.375298681357,JULHO,2019,4,2019-07-01,-46.5895,-23.5429
BELÉM,6341.559322078969,AGOSTO,2018,4,2018-08-01,-46.5895,-23.5429
BELÉM,7358.42424555667,AGOSTO,2019,4,2019-08-01,-46.5895,-23.5429
BELÉM,6357.307252951166,SETEMBRO,2018,4,2018-09-01,-46.5895,-23.5429
BELÉM,7222.559441303762,SETEMBRO,2019,4,2019-09-01,-46.5895,-23.5429
BELÉM,6309.155553323863,OUTUBRO,2018,4,2018-10-01,-46.5895,-23.5429
BELÉM,7606.492844753867,OUTUBRO,2019,4,2019-10-01,-46.5895,-23.5429
BELÉM,6210.579988860275,NOVEMBRO,2018,4,2018-11-01,-46.5895,-23.5429
BELÉM,7877.586882399974,NOVEMBRO,2019,4,2019-11-01,-46.5895,-23.5429
BELÉM,6375.268970945633,DEZEMBRO,2018,4,2018-12-01,-46.5895,-23.5429
BELÉM,7808.90573083261,DEZEMBRO,2019,4,2019-12-01,-46.5895,-23.5429
BRÁS,6662.175632507287,JANEIRO,2018,1,2018-01-01,-46.6158,-23.5478
BRÁS,6705.248059230725,JANEIRO,2019,1,2019-01-01,-46.6158,-23.5478
BRÁS,6649.616619830306,FEVEREIRO,2018,1,2018-02-01,-46.6158,-23.5478
BRÁS,6707.207645498514,FEVEREIRO,2019,1,2019-02-01,-46.6158,-23.5478
BRÁS,6635.73756121427,MARCO,2018,1,2018-03-01,-46.6158,-23.5478
BRÁS,6710.229188785642,MARCO,2019,1,2019-03-01,-46.6158,-23.5478
BRÁS,6741.354652826402,ABRIL,2018,1,2018-04-01,-46.6158,-23.5478
BRÁS,6698.384245114727,ABRIL,2019,1,2019-04-01,-46.6158,-23.5478
BRÁS,6828.423341023225,MAIO,2018,1,2018-05-01,-46.6158,-23.5478
BRÁS,6676.804630360963,MAIO,2019,1,2019-05-01,-46.6158,-23.5478
BRÁS,6972.327464795111,JUNHO,2018,1,2018-06-01,-46.6158,-23.5478
BRÁS,6634.862871953825,JUNHO,2019,1,2019-06-01,-46.6158,-23.5478
BRÁS,6944.614494093932,JULHO,2018,1,2018-07-01,-46.6158,-23.5478
BRÁS,6641.058078571097,JULHO,2019,1,2019-07-01,-46.6158,-23.5478
BRÁS,6885.790547849792,AGOSTO,2018,1,2018-08-01,-46.6158,-23.5478
BRÁS,6659.166498374701,AGOSTO,2019,1,2019-08-01,-46.6158,-23.5478
BRÁS,6739.931052321157,SETEMBRO,2018,1,2018-09-01,-46.6158,-23.5478
BRÁS,6669.415612345715,SETEMBRO,2019,1,2019-09-01,-46.6158,-23.5478
BRÁS,6701.134721424801,OUTUBRO,2018,1,2018-10-01,-46.6158,-23.5478
BRÁS,6629.066995320252,OUTUBRO,2019,1,2019-10-01,-46.6158,-23.5478
BRÁS,6701.979718922836,NOVEMBRO,2018,1,2018-11-01,-46.6158,-23.5478
BRÁS,6589.812839806504,NOVEMBRO,2019,1,2019-11-01,-46.6158,-23.5478
BRÁS,6684.592056184225,DEZEMBRO,2018,1,2018-12-01,-46.6158,-23.5478
BRÁS,6623.524756183853,DEZEMBRO,2019,1,2019-12-01,-46.6158,-23.5478
BRÁS,5890.091387667298,JANEIRO,2018,2,2018-01-01,-46.6158,-23.5478
BRÁS,5966.119733342334,JANEIRO,2019,2,2019-01-01,-46.6158,-23.5478
BRÁS,5929.097598113512,FEVEREIRO,2018,2,2018-02-01,-46.6158,-23.5478
BRÁS,5939.842557053399,FEVEREIRO,2019,2,2019-02-01,-46.6158,-23.5478
BRÁS,5925.454182626231,MARCO,2018,2,2018-03-01,-46.6158,-23.5478
BRÁS,5932.156368637061,MARCO,2019,2,2019-03-01,-46.6158,-23.5478
BRÁS,5931.639351946386,ABRIL,2018,2,2018-04-01,-46.6158,-23.5478
BRÁS,5918.711734362853,ABRIL,2019,2,2019-04-01,-46.6158,-23.5478
BRÁS,5932.978113589007,MAIO,2018,2,2018-05-01,-46.6158,-23.5478
BRÁS,5937.000878170249,MAIO,2019,2,2019-05-01,-46.6158,-23.5478
BRÁS,6127.956141901574,JUNHO,2018,2,2018-06-01,-46.6158,-23.5478
BRÁS,5941.503387518846,JUNHO,2019,2,2019-06-01,-46.6158,-23.5478
BRÁS,6153.64165980324,JULHO,2018,2,2018-07-01,-46.6158,-23.5478
BRÁS,5961.269809883375,JULHO,2019,2,2019-07-01,-46.6158,-23.5478
BRÁS,6248.873217140578,AGOSTO,2018,2,2018-08-01,-46.6158,-23.5478
BRÁS,5999.701424209949,AGOSTO,2019,2,2019-08-01,-46.6158,-23.5478
BRÁS,6016.375948848041,SETEMBRO,2018,2,2018-09-01,-46.6158,-23.5478
BRÁS,6020.694062830124,SETEMBRO,2019,2,2019-09-01,-46.6158,-23.5478
BRÁS,6012.710664343066,OUTUBRO,2018,2,2018-10-01,-46.6158,-23.5478
BRÁS,6049.099531501523,OUTUBRO,2019,2,2019-10-01,-46.6158,-23.5478
BRÁS,6006.472334287641,NOVEMBRO,2018,2,2018-11-01,-46.6158,-23.5478
BRÁS,5996.030425888096,NOVEMBRO,2019,2,2019-11-01,-46.6158,-23.5478
BRÁS,5978.795350446664,DEZEMBRO,2018,2,2018-12-01,-46.6158,-23.5478
BRÁS,6004.15673688559,DEZEMBRO,2019,2,2019-12-01,-46.6158,-23.5478
BRÁS,6510.498626061589,JANEIRO,2018,3,2018-01-01,-46.6158,-23.5478
BRÁS,6654.717741028216,JANEIRO,2019,3,2019-01-01,-46.6158,-23.5478
BRÁS,6579.480313964805,FEVEREIRO,2018,3,2018-02-01,-46.6158,-23.5478
BRÁS,6635.412025631205,FEVEREIRO,2019,3,2019-02-01,-46.6158,-23.5478
BRÁS,6462.197282277963,MARCO,2018,3,2018-03-01,-46.6158,-23.5478
BRÁS,6630.031311297205,MARCO,2019,3,2019-03-01,-46.6158,-23.5478
BRÁS,6535.814790301652,ABRIL,2018,3,2018-04-01,-46.6158,-23.5478
BRÁS,6637.051929858631,ABRIL,2019,3,2019-04-01,-46.6158,-23.5478
BRÁS,6637.468968686468,MAIO,2018,3,2018-05-01,-46.6158,-23.5478
BRÁS,6638.66546820944,MAIO,2019,3,2019-05-01,-46.6158,-23.5478
BRÁS,6869.840177637512,JUNHO,2018,3,2018-06-01,-46.6158,-23.5478
BRÁS,6634.455648498139,JUNHO,2019,3,2019-06-01,-46.6158,-23.5478
BRÁS,6856.154172351511,JULHO,2018,3,2018-07-01,-46.6158,-23.5478
BRÁS,6631.286195699478,JULHO,2019,3,2019-07-01,-46.6158,-23.5478
BRÁS,6835.228955791832,AGOSTO,2018,3,2018-08-01,-46.6158,-23.5478
BRÁS,6646.963640124932,AGOSTO,2019,3,2019-08-01,-46.6158,-23.5478
BRÁS,6649.903568874635,SETEMBRO,2018,3,2018-09-01,-46.6158,-23.5478
BRÁS,6682.008141818537,SETEMBRO,2019,3,2019-09-01,-46.6158,-23.5478
BRÁS,6688.485203096688,OUTUBRO,2018,3,2018-10-01,-46.6158,-23.5478
BRÁS,6695.289450053629,OUTUBRO,2019,3,2019-10-01,-46.6158,-23.5478
BRÁS,6700.744695198618,NOVEMBRO,2018,3,2018-11-01,-46.6158,-23.5478
BRÁS,6689.301332318086,NOVEMBRO,2019,3,2019-11-01,-46.6158,-23.5478
BRÁS,6691.959122206717,DEZEMBRO,2018,3,2018-12-01,-46.6158,-23.5478
BRÁS,6699.865875623543,DEZEMBRO,2019,3,2019-12-01,-46.6158,-23.5478
BRÁS,10085.6578168259,JANEIRO,2018,4,2018-01-01,-46.6158,-23.5478
BRÁS,,JANEIRO,2019,4,2019-01-01,-46.6158,-23.5478
BRÁS,,FEVEREIRO,2018,4,2018-02-01,-46.6158,-23.5478
BRÁS,,FEVEREIRO,2019,4,2019-02-01,-46.6158,-23.5478
BRÁS,,MARCO,2018,4,2018-03-01,-46.6158,-23.5478
BRÁS,,MARCO,2019,4,2019-03-01,-46.6158,-23.5478
BRÁS,,ABRIL,2018,4,2018-04-01,-46.6158,-23.5478
BRÁS,5255.41698160746,ABRIL,2019,4,2019-04-01,-46.6158,-23.5478
BRÁS,,MAIO,2018,4,2018-05-01,-46.6158,-23.5478
BRÁS,5255.41698160746,MAIO,2019,4,2019-05-01,-46.6158,-23.5478
BRÁS,,JUNHO,2018,4,2018-06-01,-46.6158,-23.5478
BRÁS,5719.59651832595,JUNHO,2019,4,2019-06-01,-46.6158,-23.5478
BRÁS,,JULHO,2018,4,2018-07-01,-46.6158,-23.5478
BRÁS,6350.517576105302,JULHO,2019,4,2019-07-01,-46.6158,-23.5478
BRÁS,,AGOSTO,2018,4,2018-08-01,-46.6158,-23.5478
BRÁS,6361.143631038555,AGOSTO,2019,4,2019-08-01,-46.6158,-23.5478
BRÁS,,SETEMBRO,2018,4,2018-09-01,-46.6158,-23.5478
BRÁS,6378.862773615496,SETEMBRO,2019,4,2019-09-01,-46.6158,-23.5478
BRÁS,,OUTUBRO,2018,4,2018-10-01,-46.6158,-23.5478
BRÁS,6325.610039591733,OUTUBRO,2019,4,2019-10-01,-46.6158,-23.5478
BRÁS,,NOVEMBRO,2018,4,2018-11-01,-46.6158,-23.5478
BRÁS,6305.853920515573,NOVEMBRO,2019,4,2019-11-01,-46.6158,-23.5478
BRÁS,,DEZEMBRO,2018,4,2018-12-01,-46.6158,-23.5478
BRÁS,6305.853920515574,DEZEMBRO,2019,4,2019-12-01,-46.6158,-23.5478
BROOKLIN PAULISTA,11786.00632594198,JANEIRO,2018,1,2018-01-01,-46.6879,-23.6262
BROOKLIN PAULISTA,12124.21260704269,JANEIRO,2019,1,2019-01-01,-46.6879,-23.6262
BROOKLIN PAULISTA,11777.72595716719,FEVEREIRO,2018,1,2018-02-01,-46.6879,-23.6262
BROOKLIN PAULISTA,12226.94822579494,FEVEREIRO,2019,1,2019-02-01,-46.6879,-23.6262
